# gapseq version: 1.2 0d0123e
# Transporter sequence DB md5sum: b99a77e (2022-02-04)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|O75185|3.A.3.2.9	3.A.3.2.9	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|O75185|3.A.3.2.9	33.483	3.41e-142	442	91	WP_111679621.1 calcium-translocating P-type ATPase, PMCA-type [Streptococcus thermophilus]	28	891	transporter
gnl|TC-DB|Q8REB9|3.A.3.32.4	3.A.3.32.4	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q8REB9|3.A.3.32.4	33.040	6.76e-96	309	85	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	76	743	transporter
gnl|TC-DB|Q9X6G0|3.A.3.3.3	3.A.3.3.3	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q9X6G0|3.A.3.3.3	25.247	1.13e-44	168	80	WP_111679621.1 calcium-translocating P-type ATPase, PMCA-type [Streptococcus thermophilus]	26	728	transporter
gnl|TC-DB|Q9X6G0|3.A.3.3.3	3.A.3.3.3	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9X6G0|3.A.3.3.3	25.247	1.13e-44	168	80	WP_111679621.1 calcium-translocating P-type ATPase, PMCA-type [Streptococcus thermophilus]	26	728	transporter
gnl|TC-DB|P36640|3.A.3.4.1	3.A.3.4.1	magnesium	EX_cpd00254_e0	rxn08924,rxn10571	gnl|TC-DB|P36640|3.A.3.4.1	29.749	4.05e-91	304	76	WP_111679621.1 calcium-translocating P-type ATPase, PMCA-type [Streptococcus thermophilus]	16	721	transporter
gnl|TC-DB|P36640|3.A.3.4.1	3.A.3.4.1	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|P36640|3.A.3.4.1	29.749	4.05e-91	304	76	WP_111679621.1 calcium-translocating P-type ATPase, PMCA-type [Streptococcus thermophilus]	16	721	transporter
gnl|TC-DB|Q72RN5|3.A.3.4.2	3.A.3.4.2	magnesium	EX_cpd00254_e0	rxn08924,rxn10571	gnl|TC-DB|Q72RN5|3.A.3.4.2	29.053	5.39e-93	308	87	WP_111679621.1 calcium-translocating P-type ATPase, PMCA-type [Streptococcus thermophilus]	10	760	transporter
gnl|TC-DB|I4G6G7|3.A.3.4.5	3.A.3.4.5	magnesium	EX_cpd00254_e0	rxn08924,rxn10571	gnl|TC-DB|I4G6G7|3.A.3.4.5	28.058	1.92e-89	300	86	WP_111679621.1 calcium-translocating P-type ATPase, PMCA-type [Streptococcus thermophilus]	6	775	transporter
gnl|TC-DB|Q3MNJ6|3.A.3.5.15	3.A.3.5.1	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q3MNJ6|3.A.3.5.15	50.734	0.0	763	92	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	2	742	transporter
gnl|TC-DB|Q3MNJ6|3.A.3.5.15	3.A.3.5.1	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q3MNJ6|3.A.3.5.15	50.734	0.0	763	92	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	2	742	transporter
gnl|TC-DB|Q3MNJ6|3.A.3.5.15	3.A.3.5.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q3MNJ6|3.A.3.5.15	50.734	0.0	763	92	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	2	742	transporter
gnl|TC-DB|Q3MNJ6|3.A.3.5.15	3.A.3.5.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q3MNJ6|3.A.3.5.15	50.734	0.0	763	92	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	2	742	transporter
gnl|TC-DB|Q3MNJ6|3.A.3.5.15	3.A.3.5.1	lead	EX_cpd04097_e0	rxn10344	gnl|TC-DB|Q3MNJ6|3.A.3.5.15	50.734	0.0	763	92	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	2	742	transporter
gnl|TC-DB|O30085|3.A.3.5.10	3.A.3.5.10	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|O30085|3.A.3.5.10	34.311	2.48e-131	401	95	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	63	739	transporter
gnl|TC-DB|Q9SZC9|3.A.3.5.11	3.A.3.5.11	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9SZC9|3.A.3.5.11	33.848	7.36e-128	400	80	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	8	739	transporter
gnl|TC-DB|Q7Y051|3.A.3.5.12	3.A.3.5.12	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q7Y051|3.A.3.5.12	32.005	1.55e-121	381	90	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	8	739	transporter
gnl|TC-DB|Q97UU7|3.A.3.5.13	3.A.3.5.13	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q97UU7|3.A.3.5.13	27.680	3.51e-85	280	97	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	6	735	transporter
gnl|TC-DB|Q3MNJ6|3.A.3.5.15	3.A.3.5.15	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q3MNJ6|3.A.3.5.15	50.734	0.0	763	92	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	2	742	transporter
gnl|TC-DB|Q8VPE6|3.A.3.5.16	3.A.3.5.16	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q8VPE6|3.A.3.5.16	34.173	4.62e-106	335	86	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	115	739	transporter
gnl|TC-DB|P38995|3.A.3.5.17	3.A.3.5.17	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|P38995|3.A.3.5.17	36.328	8.46e-136	422	75	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	42	740	transporter
gnl|TC-DB|O32220|3.A.3.5.18	3.A.3.5.18	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|O32220|3.A.3.5.18	45.588	0.0	638	91	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	3	742	transporter
gnl|TC-DB|Q7A3E6|3.A.3.5.19	3.A.3.5.19	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q7A3E6|3.A.3.5.19	45.000	0.0	617	90	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	8	743	transporter
gnl|TC-DB|Q7A3E6|3.A.3.5.19	3.A.3.5.19	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q7A3E6|3.A.3.5.19	45.000	0.0	617	90	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	8	743	transporter
gnl|TC-DB|Q7A3E6|3.A.3.5.19	3.A.3.5.19	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q7A3E6|3.A.3.5.19	45.000	0.0	617	90	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	8	743	transporter
gnl|TC-DB|Q7A3E6|3.A.3.5.19	3.A.3.5.19	lead	EX_cpd04097_e0	rxn10344	gnl|TC-DB|Q7A3E6|3.A.3.5.19	45.000	0.0	617	90	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	8	743	transporter
gnl|TC-DB|Q8ZRG7|3.A.3.5.20	3.A.3.5.2	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q8ZRG7|3.A.3.5.20	44.459	0.0	607	97	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	5	742	transporter
gnl|TC-DB|O67432|3.A.3.5.21	3.A.3.5.21	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|O67432|3.A.3.5.21	32.880	7.50e-128	392	99	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	3	738	transporter
gnl|TC-DB|O67203|3.A.3.5.22	3.A.3.5.22	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|O67203|3.A.3.5.22	35.852	2.36e-141	426	98	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	76	740	transporter
gnl|TC-DB|Q72N56|3.A.3.5.23	3.A.3.5.23	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q72N56|3.A.3.5.23	41.232	0.0	570	99	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	1	740	transporter
gnl|TC-DB|Q97VH4|3.A.3.5.24	3.A.3.5.24	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q97VH4|3.A.3.5.24	29.774	1.36e-103	330	97	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	2	736	transporter
gnl|TC-DB|Q8ZUJ0|3.A.3.5.25	3.A.3.5.25	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q8ZUJ0|3.A.3.5.25	35.744	1.16e-131	405	87	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	29	741	transporter
gnl|TC-DB|Q978Z8|3.A.3.5.26	3.A.3.5.26	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q978Z8|3.A.3.5.26	34.132	1.61e-109	343	92	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	83	740	transporter
gnl|TC-DB|B1L487|3.A.3.5.27	3.A.3.5.27	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|B1L487|3.A.3.5.27	33.282	3.48e-111	348	91	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	89	738	transporter
gnl|TC-DB|Q9YBZ6|3.A.3.5.28	3.A.3.5.28	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9YBZ6|3.A.3.5.28	37.379	5.56e-148	449	84	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	20	742	transporter
gnl|TC-DB|O59666|3.A.3.5.29	3.A.3.5.29	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|O59666|3.A.3.5.29	35.156	7.29e-146	446	84	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	19	742	transporter
gnl|TC-DB|Q5X2N1|3.A.3.5.30	3.A.3.5.30	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q5X2N1|3.A.3.5.30	40.571	2.24e-173	511	94	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	53	743	transporter
gnl|TC-DB|B1MHH7|3.A.3.5.31	3.A.3.5.31	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|B1MHH7|3.A.3.5.31	40.765	2.92e-174	513	99	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	1	739	transporter
gnl|TC-DB|Q9S7J8|3.A.3.5.32	3.A.3.5.32	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9S7J8|3.A.3.5.32	38.550	8.52e-179	534	85	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	6	742	transporter
gnl|TC-DB|Q9WYF3|3.A.3.5.33	3.A.3.5.33	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9WYF3|3.A.3.5.33	36.662	3.62e-163	484	98	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	3	739	transporter
gnl|TC-DB|Q9HX93|3.A.3.5.34	3.A.3.5.34	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9HX93|3.A.3.5.34	42.183	0.0	553	90	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	8	742	transporter
gnl|TC-DB|D1CA99|3.A.3.5.38	3.A.3.5.38	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|D1CA99|3.A.3.5.38	33.485	9.83e-118	369	82	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	90	743	transporter
gnl|TC-DB|AMR68964.1|3.A.3.5.39	3.A.3.5.39	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|AMR68964.1|3.A.3.5.39	44.260	1.51e-180	532	81	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	92	743	transporter
gnl|TC-DB|AMR68964.1|3.A.3.5.39	3.A.3.5.39	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|AMR68964.1|3.A.3.5.39	44.260	1.51e-180	532	81	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	92	743	transporter
gnl|TC-DB|AMR68964.1|3.A.3.5.39	3.A.3.5.39	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|AMR68964.1|3.A.3.5.39	44.260	1.51e-180	532	81	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	92	743	transporter
gnl|TC-DB|Q8DVP6|3.A.3.5.40	3.A.3.5.40	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q8DVP6|3.A.3.5.40	70.390	0.0	1094	100	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	1	743	transporter
gnl|TC-DB|P9WPU1|3.A.3.5.41	3.A.3.5.41	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|P9WPU1|3.A.3.5.41	37.981	1.28e-151	456	95	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	8	740	transporter
gnl|TC-DB|Q59385|3.A.3.5.5	3.A.3.5.5	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q59385|3.A.3.5.5	41.365	0.0	546	88	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	4	742	transporter
gnl|TC-DB|O29777|3.A.3.5.7	3.A.3.5.7	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|O29777|3.A.3.5.7	40.515	0.0	549	88	WP_014608621.1 heavy metal translocating P-type ATPase [Streptococcus thermophilus]	3	739	transporter
gnl|TC-DB|P20021|3.A.3.6.1	3.A.3.6.1	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|P20021|3.A.3.6.1	67.887	0.0	965	98	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	10	706	transporter
gnl|TC-DB|P20021|3.A.3.6.1	3.A.3.6.1	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|P20021|3.A.3.6.1	67.887	0.0	965	98	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	10	706	transporter
gnl|TC-DB|P20021|3.A.3.6.1	3.A.3.6.1	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|P20021|3.A.3.6.1	67.887	0.0	965	98	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	10	706	transporter
gnl|TC-DB|P20021|3.A.3.6.1	3.A.3.6.1	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|P20021|3.A.3.6.1	67.887	0.0	965	98	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	10	706	transporter
gnl|TC-DB|P20021|3.A.3.6.1	3.A.3.6.1	lead	EX_cpd04097_e0	rxn10344	gnl|TC-DB|P20021|3.A.3.6.1	67.887	0.0	965	98	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	10	706	transporter
gnl|TC-DB|P20021|3.A.3.6.1	3.A.3.6.1	mercury	EX_cpd00531_e0	rxn08715,rxn10343	gnl|TC-DB|P20021|3.A.3.6.1	67.887	0.0	965	98	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	10	706	transporter
gnl|TC-DB|P20021|3.A.3.6.1	3.A.3.6.1	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|P20021|3.A.3.6.1	67.887	0.0	965	98	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	10	706	transporter
gnl|TC-DB|P20021|3.A.3.6.1	3.A.3.6.1	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P20021|3.A.3.6.1	67.887	0.0	965	98	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	10	706	transporter
gnl|TC-DB|O32219|3.A.3.6.10	3.A.3.6.10	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|O32219|3.A.3.6.10	34.648	2.53e-139	421	99	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	10	706	transporter
gnl|TC-DB|O32219|3.A.3.6.10	3.A.3.6.10	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|O32219|3.A.3.6.10	34.648	2.53e-139	421	99	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	10	706	transporter
gnl|TC-DB|O32219|3.A.3.6.10	3.A.3.6.10	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|O32219|3.A.3.6.10	34.648	2.53e-139	421	99	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	10	706	transporter
gnl|TC-DB|Q88RT8|3.A.3.6.11	3.A.3.6.11	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q88RT8|3.A.3.6.11	39.773	1.00e-150	449	91	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	114	707	transporter
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.12	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q88CP1|3.A.3.6.12	39.633	1.61e-174	513	94	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	2	704	transporter
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.12	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q88CP1|3.A.3.6.12	39.633	1.61e-174	513	94	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	2	704	transporter
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.12	lead	EX_cpd04097_e0	rxn10344	gnl|TC-DB|Q88CP1|3.A.3.6.12	39.633	1.61e-174	513	94	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	2	704	transporter
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.12	mercury	EX_cpd00531_e0	rxn08715,rxn10343	gnl|TC-DB|Q88CP1|3.A.3.6.12	39.633	1.61e-174	513	94	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	2	704	transporter
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.12	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q88CP1|3.A.3.6.12	39.633	1.61e-174	513	94	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	2	704	transporter
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.12	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q88CP1|3.A.3.6.12	39.633	1.61e-174	513	94	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	2	704	transporter
gnl|TC-DB|Q8ZS90|3.A.3.6.13	3.A.3.6.13	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q8ZS90|3.A.3.6.13	40.457	1.66e-172	513	83	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	11	706	transporter
gnl|TC-DB|Q8ZS90|3.A.3.6.13	3.A.3.6.13	lead	EX_cpd04097_e0	rxn10344	gnl|TC-DB|Q8ZS90|3.A.3.6.13	40.457	1.66e-172	513	83	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	11	706	transporter
gnl|TC-DB|Q8ZS90|3.A.3.6.13	3.A.3.6.13	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q8ZS90|3.A.3.6.13	40.457	1.66e-172	513	83	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	11	706	transporter
gnl|TC-DB|Q92T56|3.A.3.6.14	3.A.3.6.14	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q92T56|3.A.3.6.14	37.234	1.49e-159	474	99	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	6	704	transporter
gnl|TC-DB|Q92T56|3.A.3.6.14	3.A.3.6.14	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q92T56|3.A.3.6.14	37.234	1.49e-159	474	99	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	6	704	transporter
gnl|TC-DB|Q9I147|3.A.3.6.15	3.A.3.6.15	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9I147|3.A.3.6.15	29.181	2.69e-73	246	81	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	162	707	transporter
gnl|TC-DB|Q9I147|3.A.3.6.15	3.A.3.6.15	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q9I147|3.A.3.6.15	29.181	2.69e-73	246	81	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	162	707	transporter
gnl|TC-DB|Q8TJZ4|3.A.3.6.16	3.A.3.6.16	Cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q8TJZ4|3.A.3.6.16	35.434	8.00e-122	374	89	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	118	703	transporter
gnl|TC-DB|Q59997|3.A.3.6.21	3.A.3.6.2	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q59997|3.A.3.6.21	40.333	2.29e-155	460	93	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	116	704	transporter
gnl|TC-DB|Q59997|3.A.3.6.21	3.A.3.6.2	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q59997|3.A.3.6.21	40.333	2.29e-155	460	93	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	116	704	transporter
gnl|TC-DB|Q59997|3.A.3.6.21	3.A.3.6.2	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q59997|3.A.3.6.21	40.333	2.29e-155	460	93	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	116	704	transporter
gnl|TC-DB|Q59997|3.A.3.6.21	3.A.3.6.2	lead	EX_cpd04097_e0	rxn10344	gnl|TC-DB|Q59997|3.A.3.6.21	40.333	2.29e-155	460	93	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	116	704	transporter
gnl|TC-DB|Q59997|3.A.3.6.21	3.A.3.6.2	mercury	EX_cpd00531_e0	rxn08715,rxn10343	gnl|TC-DB|Q59997|3.A.3.6.21	40.333	2.29e-155	460	93	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	116	704	transporter
gnl|TC-DB|Q59997|3.A.3.6.21	3.A.3.6.2	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q59997|3.A.3.6.21	40.333	2.29e-155	460	93	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	116	704	transporter
gnl|TC-DB|Q59997|3.A.3.6.21	3.A.3.6.2	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q59997|3.A.3.6.21	40.333	2.29e-155	460	93	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	116	704	transporter
gnl|TC-DB|P0CW78|3.A.3.6.20	3.A.3.6.20	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|P0CW78|3.A.3.6.20	31.831	2.94e-116	363	91	WP_039670424.1 MULTISPECIES: cadmium-translocating P-type ATPase [Streptococcus]	3	704	transporter
