ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-6288|	zeaxanthin-&beta;-D-diglucoside biosynthesis	false	0	0	0	0	
|PWY-6289|	petrobactin biosynthesis	false	10	0	0	0	RXN-19493 
|PWY-6291|	valencene and 7-epi-&alpha;-selinene biosynthesis	false	0	2	0	0	
|PWY-6294|	selinene biosynthesis	false	0	1	0	0	
|PWY-6308|	L-cysteine biosynthesis II (tRNA-dependent)	false	33	0	0	0	RXN-16637 
|PWY-6314|	plumbagin biosynthesis	false	0	2	0	0	
|PWY-6317|	D-galactose degradation I (Leloir pathway)	true	100	0	0	0	GALACTOKIN-RXN GALACTURIDYLYLTRANS-RXN UDPGLUCEPIM-RXN ALDOSE1EPIM-RXN PHOSPHOGLUCMUT-RXN 
|PWY-6318|	L-phenylalanine degradation IV (mammalian, via side chain)	false	45	2	4	2	RXN-10817 PHENDEHYD-RXN RXN-10814 
|PWY-6321|	homotaurine degradation	false	50	0	0	0	RXN-10823 
|PWY-6322|	phosphinothricin tripeptide biosynthesis	false	16	2	0	0	RXN-10835 RXN-10830 
|PWY-6324|	rebeccamycin biosynthesis	false	0	0	0	0	
|PWY-6327|	tetrathionate oxidation	false	0	0	0	0	
|PWY-6328|	L-lysine degradation X	false	50	0	0	0	VAGL-RXN RXN-8182 RXN0-7318 
|PWY-6336|	protocatechuate degradation III (para-cleavage pathway)	false	0	0	0	0	
|PWY-6340|	5,5'-dehydrodivanillate degradation	false	0	0	0	0	
|PWY-6341|	guaiacylglycerol-&beta;-guaiacyl ether degradation	false	25	1	0	0	RXN-10904 
|PWY-6343|	ferulate degradation	false	0	0	0	0	
|PWY-6344|	L-ornithine degradation II (Stickland reaction)	false	12	0	0	0	ORNITHINE-GLU-AMINOTRANSFERASE-RXN 
|PWY-6345|	K-252 biosynthesis	false	0	3	0	0	
|PWY-6346|	staurosporine biosynthesis	false	0	0	0	0	
|PWY-6348|	phosphate acquisition	false	0	0	0	0	
|PWY-6373|	acrylate degradation	false	25	0	0	0	RXN-9958 
|PWY-6375|	desferrioxamine E biosynthesis	false	0	0	0	0	
|PWY-6376|	desferrioxamine B biosynthesis	false	0	2	0	0	
|PWY-6378|	putrebactin biosynthesis	false	0	0	0	0	
|PWY-6379|	alcaligin biosynthesis	false	0	0	0	0	
|PWY-6381|	bisucaberin biosynthesis	false	0	0	1	0	
|PWY-6383|	mono-trans, poly-cis decaprenyl phosphate biosynthesis	false	60	0	1	0	RXN-11023 GPPSYN-RXN IPPISOM-RXN 
|PWY-6386|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	true	100	0	2	2	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMUR-ALA-LIG-RXN UDP-NACMURALA-GLU-LIG-RXN GLUTRACE-RXN DALADALALIG-RXN 6.3.2.7-RXN 6.3.2.10-RXN 
|PWY-6387|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	true	100	0	2	2	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMURALGLDAPAALIG-RXN UDP-NACMUR-ALA-LIG-RXN UDP-NACMURALA-GLU-LIG-RXN GLUTRACE-RXN UDP-NACMURALGLDAPLIG-RXN DALADALALIG-RXN 
|PWY-6388|	(S,S)-butanediol degradation	false	0	0	0	0	
|PWY-6389|	pyruvate fermentation to (S)-acetoin	true	100	0	1	1	ACETOLACTSYN-RXN RXN-11032 
|PWY-6390|	(S,S)-butanediol biosynthesis	false	0	0	0	0	
|PWY-6391|	meso-butanediol biosynthesis I	true	100	0	0	0	RXN-11035 
|PWY-6392|	meso-butanediol biosynthesis II	true	100	0	0	0	RXN-11034 
|PWY-6397|	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	false	11	0	0	0	GALPMUT-RXN UDPGLUCEPIM-RXN 
|PWY-63|	UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose)	true	100	0	0	0	UDP-ARABINOSE-4-EPIMERASE-RXN 
|PWY-6406|	salicylate biosynthesis I	false	50	0	1	1	RXN-1981 
|PWY-6407|	yersiniabactin biosynthesis	false	0	0	0	0	
|PWY-6408|	pyochelin biosynthesis	false	0	0	0	0	
|PWY-6409|	pyoverdine I biosynthesis	false	20	2	0	0	
|PWY-6411|	ginsenoside degradation I	false	0	2	0	0	
|PWY-6412|	ginsenoside degradation II	false	0	2	0	0	
|PWY-6413|	ginsenoside degradation III	false	0	0	0	0	
|PWY-6416|	quinate degradation II	false	33	0	0	0	3-DEHYDROQUINATE-DEHYDRATASE-RXN 
|PWY-6419|	shikimate degradation II	false	0	0	0	0	
|PWY-641|	proanthocyanidins biosynthesis from flavanols	false	0	4	0	0	
|PWY-6420|	pyrroloquinoline quinone biosynthesis	false	0	2	0	0	
|PWY-6421|	arsenate detoxification IV (mycothiol)	false	0	0	1	0	
|PWY-6422|	D-arginine degradation	false	0	0	1	0	
|PWY-6426|	uracil degradation II (oxidative)	false	0	2	0	0	
|PWY-6430|	thymine degradation	false	33	0	0	0	RXN-11210 
|PWY-6433|	hydroxylated fatty acid biosynthesis (plants)	false	0	13	0	0	
|PWY-6454|	vancomycin resistance I	false	0	0	1	0	
|PWY-6455|	vancomycin resistance II	false	33	0	1	1	RXN-11299 
|PWY-6456|	serinol biosynthesis	false	0	1	0	0	
|PWY-6457|	cinnamoyl-CoA biosynthesis	false	0	0	0	0	
|PWY-6458|	benzoyl-CoA biosynthesis	false	0	1	0	0	
|PWY-6459|	peptidoglycan cross-bridge biosynthesis I (S. aureus)	false	0	0	0	0	
|PWY-6461|	peptidoglycan cross-bridge biosynthesis II (E. faecium)	false	50	0	0	0	RXN-11338 
|PWY-6462|	peptidoglycan cross-bridge biosynthesis III (Enterococcus faecalis)	true	100	0	0	0	RXN-11310 RXN-11307 
|PWY-6463|	peptidoglycan cross-bridge biosynthesis IV (Weissella viridescens)	false	50	1	0	0	2.3.2.10-RXN 
|PWY-6464|	polyvinyl alcohol degradation	false	0	0	0	0	
|PWY-6466|	pyridoxal 5'-phosphate biosynthesis II	false	0	0	0	0	
|PWY-6475|	trans-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	false	0	0	1	0	
|PWY-6476|	cytidylyl molybdenum cofactor biosynthesis	false	0	0	0	0	
|PWY-6478|	GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	false	0	0	1	0	
|PWY-6481|	L-dopa and L-dopachrome biosynthesis	false	0	0	0	0	
|PWY-6486|	D-galacturonate degradation II	false	20	0	1	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6491|	D-galacturonate degradation III	false	0	3	1	0	
|PWY-6497|	D-galactarate degradation II	false	33	0	1	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6498|	eumelanin biosynthesis	false	0	4	0	0	
|PWY-6499|	D-glucarate degradation II	false	33	0	1	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6501|	D-glucuronate degradation II	false	25	0	1	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6502|	8-oxo-(d)GTP detoxification I	false	50	0	0	0	RXN-11396 
|PWY-6504|	anthranilate degradation IV (aerobic)	false	0	0	0	0	
|PWY-6507|	4-deoxy-L-threo-hex-4-enopyranuronate degradation	false	0	0	2	0	
|PWY-6509|	methanol oxidation to formaldehyde III	false	0	0	0	0	
|PWY-6510|	methanol oxidation to formaldehyde II	false	0	0	0	0	
|PWY-6511|	3-methylarginine biosynthesis	false	0	1	0	0	
|PWY-6512|	hydrogen oxidation III (anaerobic, NADP)	false	0	0	0	0	
|PWY-6518|	bile acids epimerization	false	33	1	0	0	RXN-11472 
|PWY-6519|	8-amino-7-oxononanoate biosynthesis I	false	61	0	2	0	RXN-11481 RXN-11480 RXN-11479 RXN-11479 RXN-11477 RXN-11476 RXN-11474 RXN-11474 
|PWY-6523|	nitrite-dependent anaerobic methane oxidation	false	0	0	0	0	
|PWY-6526|	limonene degradation III (to perillate)	false	0	1	0	0	
|PWY-6527|	stachyose degradation	false	77	0	0	0	UTPHEXPURIDYLYLTRANS-RXN UTPHEXPURIDYLYLTRANS-RXN UDPGLUCEPIM-RXN GALACTURIDYLYLTRANS-RXN GALACTOKIN-RXN GLUC1PURIDYLTRANS-RXN GLUC1PURIDYLTRANS-RXN 
|PWY-6529|	chlorate reduction	false	0	0	1	0	
|PWY-6530|	perchlorate reduction	false	0	0	1	0	
|PWY-6531|	mannitol cycle	false	25	0	2	0	FRUCTOKINASE-RXN 
|PWY-6532|	diphenylamine degradation	false	0	0	0	0	
|PWY-6533|	aniline degradation	false	0	0	0	0	
|PWY-6534|	phenylethylamine degradation II	false	50	0	1	0	PHENDEHYD-RXN 
|PWY-6535|	4-aminobutanoate degradation I	false	50	0	0	0	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 
|PWY-6536|	4-aminobutanoate degradation III	false	50	0	1	0	RXN0-5293 
|PWY-6537|	4-aminobutanoate degradation II	false	50	0	0	0	SUCCSEMIALDDEHYDROG-RXN 
|PWY-6538|	caffeine degradation III (bacteria, via demethylation)	false	0	0	1	0	
|PWY-6540|	costunolide biosynthesis	false	0	7	0	0	
|PWY-6543|	4-aminobenzoate biosynthesis	true	100	0	0	0	PABASYN-RXN ADCLY-RXN 
|PWY-6545|	pyrimidine deoxyribonucleotides de novo biosynthesis III	false	66	0	1	0	DTMPKI-RXN DTMPKI-RXN DTDPKIN-RXN DUTP-PYROP-RXN DUDPKIN-RXN UDPREDUCT-RXN DCDPKIN-RXN CDPREDUCT-RXN 
|PWY-6549|	L-glutamine biosynthesis III	true	81	0	0	0	PEPCARBOX-RXN CITSYN-RXN CITSYN-RXN ISOCITRATE-DEHYDROGENASE-NAD+-RXN ISOCITRATE-DEHYDROGENASE-NAD+-RXN GLUTAMINESYN-RXN ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN ISOCITDEH-RXN 
|PWY-6550|	carbazole degradation	false	0	0	0	0	
|PWY-6556|	pyrimidine ribonucleosides salvage II	false	50	0	1	1	URIDINE-NUCLEOSIDASE-RXN 
|PWY-6558|	heparan sulfate biosynthesis (late stages)	false	0	6	0	0	
|PWY-6559|	spermidine biosynthesis II	false	75	0	2	1	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN RXN-11564 
|PWY-6562|	norspermidine biosynthesis	false	33	0	4	0	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 
|PWY-6572|	chondroitin sulfate degradation I (bacterial)	false	10	1	0	0	
|PWY-6574|	achromobactin biosynthesis	false	0	3	4	0	
|PWY-6578|	8-amino-7-oxononanoate biosynthesis III	false	0	0	1	0	
|PWY-6580|	phosphatidylinositol biosynthesis I (bacteria)	false	0	0	0	0	
|PWY-6581|	spirilloxanthin and 2,2'-diketo-spirilloxanthin biosynthesis	false	0	0	1	0	
|PWY-6583|	pyruvate fermentation to butanol I	false	11	0	0	0	RXN-161 
|PWY-6587|	pyruvate fermentation to ethanol III	false	0	0	0	0	
|PWY-6588|	pyruvate fermentation to acetone	false	0	0	1	0	
|PWY-6591|	manganese oxidation I	false	0	1	0	0	
|PWY-6592|	manganese oxidation II	false	0	0	0	0	
|PWY-6593|	sulfoacetate degradation	false	0	0	1	0	
|PWY-6598|	sciadonate biosynthesis	false	0	4	0	0	
|PWY-6599|	guanine and guanosine salvage II	true	100	0	0	0	GUANPRIBOSYLTRAN-RXN RXN0-366 
|PWY-6605|	adenine and adenosine salvage II	false	50	0	0	0	ADENPRIBOSYLTRAN-RXN 
|PWY-6608|	guanosine nucleotides degradation III	false	40	0	0	0	RXN0-5199 RXN0-5199 
|PWY-6609|	adenine and adenosine salvage III	true	100	0	2	2	INOPHOSPHOR-RXN ADENPHOSPHOR-RXN ADENODEAMIN-RXN HYPOXANPRIBOSYLTRAN-RXN 
|PWY-6610|	adenine salvage	false	66	0	1	0	HYPOXANPRIBOSYLTRAN-RXN ADENPRIBOSYLTRAN-RXN 
|PWY-6611|	adenine and adenosine salvage V	false	66	0	2	1	ADENPHOSPHOR-RXN ADENODEAMIN-RXN 
|PWY-6613|	tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	false	50	0	0	0	METHENYLTHFCYCLOHYDRO-RXN 
|PWY-6614|	tetrahydrofolate biosynthesis	true	100	0	0	0	H2PTEROATESYNTH-RXN DIHYDROFOLATESYNTH-RXN DIHYDROFOLATEREDUCT-RXN 
|PWY-6616|	sulfolactate degradation I	false	0	0	2	0	
|PWY-6617|	adenosine nucleotides degradation III	false	0	0	0	0	
|PWY-6618|	guanine and guanosine salvage III	false	0	0	0	0	
|PWY-6619|	adenine and adenosine salvage VI	false	0	0	0	0	
|PWY66-201|	nicotine degradation IV	false	12	10	0	0	RXN-13088 RXN-13089 
|PWY-6620|	guanine and guanosine salvage	true	100	0	0	0	GUANPRIBOSYLTRAN-RXN RXN0-5199 RXN0-5199 
|PWY66-21|	ethanol degradation II	false	33	0	1	0	RXN66-3 
|PWY-6622|	heptadecane biosynthesis	false	0	0	0	0	
|PWY-6626|	cytidine-5'-diphosphate-glycerol biosynthesis	false	0	0	2	0	
|PWY-6627|	salinosporamide A biosynthesis	false	42	4	0	0	RXN-11715 RXN-11717 
|PWY-6633|	caffeine degradation V (bacteria, via trimethylurate)	false	0	4	0	0	
|PWY-6634|	3-sulfopropanediol degradation	false	33	0	0	0	RXN-11727 
|PWY66-377|	pregnenolone biosynthesis	false	0	0	0	0	
|PWY66-378|	androgen biosynthesis	false	16	2	0	0	1.1.1.64-RXN 
|PWY-6637|	sulfolactate degradation II	false	50	0	0	0	RXN-2364 PHOSACETYLTRANS-RXN 
|PWY66-381|	glucocorticoid biosynthesis	false	0	3	0	0	
|PWY66-389|	phytol degradation	false	25	0	1	0	RXN66-479 
|PWY-6638|	sulfolactate degradation III	false	33	0	0	0	RXN-11737 
|PWY66-395|	aspirin triggered resolvin D biosynthesis	false	0	5	0	0	
|PWY66-398|	TCA cycle III (animals)	false	58	0	2	1	ACONITATEHYDR-RXN CITSYN-RXN CITSYN-RXN ACONITATEDEHYDR-RXN ISOCITRATE-DEHYDROGENASE-NAD+-RXN ISOCITRATE-DEHYDROGENASE-NAD+-RXN 2OXOGLUTARATEDEH-RXN 
|PWY-6640|	salicylate degradation IV	false	0	0	3	0	
|PWY66-426|	hydrogen sulfide biosynthesis II (mammalian)	false	57	1	0	0	LCYSDESULF-RXN LCYSDESULF-RXN HOMOCYSTEINE-DESULFHYDRASE-RXN 
|PWY66-429|	fatty acid biosynthesis initiation (mitochondria)	true	80	0	0	0	3-OXOACYL-ACP-SYNTH-BASE-RXN 3-OXOACYL-ACP-SYNTH-BASE-RXN ACETYL-COA-CARBOXYLTRANSFER-RXN MALONYL-COA-ACP-TRANSACYL-RXN 
|PWY-6642|	(R)-cysteate degradation	false	33	0	0	0	RXN-11737 
|PWY-6644|	fluoroacetate and fluorothreonine biosynthesis	false	33	1	1	0	RXN-11743 
|PWY-6646|	fluoroacetate degradation	false	0	0	0	0	
|PWY-6648|	rhamnolipid biosynthesis	false	0	0	0	0	
|PWY-6649|	glycolate and glyoxylate degradation III	false	0	2	0	0	
|PWY-6655|	xanthan biosynthesis	false	20	2	1	0	
|PWY-6657|	polyhydroxydecanoate biosynthesis	false	0	1	1	0	
|PWY-6658|	acetan biosynthesis	false	0	3	1	0	
|PWY-6659|	fusicoccin A biosynthesis	false	0	7	0	0	
|PWY-6660|	2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis	false	0	0	1	0	
|PWY-6661|	4-hydroxy-2(1H)-quinolone biosynthesis	false	25	0	0	0	ANTHRANSYN-RXN 
|PWY-6664|	di-myo-inositol phosphate biosynthesis	false	25	1	2	0	
|PWY-6666|	pyocyanin biosynthesis	false	0	0	0	0	
|PWY-6670|	citronellol degradation	false	25	1	1	0	
|PWY-6672|	cis-genanyl-CoA degradation	false	0	5	1	0	
|PWY-6675|	sulfur oxidation IV (intracellular sulfur)	false	0	0	0	0	
|PWY-6677|	thiosulfate oxidation IV (multienzyme complex)	false	0	0	0	0	
|PWY-6679|	jadomycin biosynthesis	false	28	0	0	0	RXN-11975 ACETYL-COA-CARBOXYLTRANSFER-RXN 
|PWY-6682|	dehydrophos biosynthesis	false	7	1	0	0	
|PWY-6683|	assimilatory sulfate reduction III	false	33	0	1	0	SULFATE-ADENYLYLTRANS-RXN 
|PWY-6685|	glucosylglycerate biosynthesis II	false	0	0	0	0	
|PWY-6686|	mannosylglucosylglycerate biosynthesis I	false	0	0	0	0	
|PWY-6687|	mannosylglucosylglycerate biosynthesis II	false	0	0	0	0	
|PWY-6690|	cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	false	0	0	0	0	
|PWY-6691|	plaunotol biosynthesis	false	0	2	0	0	
|PWY-6692|	Fe(II) oxidation	false	0	0	1	0	
|PWY-6694|	oxalate degradation I	false	0	0	0	0	
|PWY-6695|	oxalate degradation II	false	0	0	0	0	
|PWY-6696|	oxalate degradation III	false	20	1	0	0	
|PWY-6697|	oxalate degradation IV	true	100	0	0	0	OXALATE-OXIDASE-RXN 
|PWY-6698|	oxalate degradation V	false	0	0	0	0	
|PWY-66|	GDP-L-fucose biosynthesis I (from GDP-D-mannose)	false	0	0	2	0	
|PWY-6700|	queuosine biosynthesis I (de novo)	true	100	0	0	0	RXN0-4022 RXN0-1321 RXN0-1342 RXN-12104 
|PWY-6703|	preQ0 biosynthesis	false	75	0	0	0	GTP-CYCLOHYDRO-I-RXN RXN0-6575 RXN-12093 
|PWY-6707|	gallate biosynthesis	false	50	1	0	0	3-DEHYDROQUINATE-DEHYDRATASE-RXN 
|PWY-6708|	ubiquinol-8 biosynthesis (prokaryotic)	false	0	0	1	0	
|PWY-6713|	L-rhamnose degradation II	false	28	1	1	0	LACTALDDEHYDROG-RXN 
|PWY-6714|	L-rhamnose degradation III	false	16	1	1	0	
|PWY-6717|	(1,4)-&beta;-D-xylan degradation	false	0	0	0	0	
|PWY-6718|	sulfoacetaldehyde degradation III	false	0	0	0	0	
|PWY-6720|	toyocamycin biosynthesis	false	20	0	0	0	RXN-12153 
|PWY-6721|	sangivamycin biosynthesis	false	0	0	0	0	
|PWY-6722|	candicidin biosynthesis	false	16	0	0	0	RXN0-5055 
|PWY-6728|	methylaspartate cycle	false	30	0	2	0	ACONITATEDEHYDR-RXN CITSYN-RXN CITSYN-RXN ACONITATEHYDR-RXN GLUTAMATE-DEHYDROGENASE-RXN ISOCITDEH-RXN 
|PWY-6730|	methylhalides biosynthesis (plants)	false	0	3	0	0	
|PWY-6742|	methane oxidation to methanol II	false	0	0	0	0	
|PWY-6744|	hydrogen production I	false	0	0	0	0	
|PWY-6748|	nitrate reduction VII (denitrification)	false	20	1	2	0	
|PWY-6749|	CMP-legionaminate biosynthesis I	false	40	1	1	0	L-GLN-FRUCT-6-P-AMINOTRANS-RXN 5.4.2.10-RXN RXN-12232 
|PWY-6753|	S-methyl-5'-thioadenosine degradation III	false	0	0	0	0	
|PWY-6754|	S-methyl-5'-thioadenosine degradation I	false	66	0	1	0	METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN 
|PWY-6756|	S-methyl-5'-thioadenosine degradation II	false	0	0	0	0	
|PWY-6758|	hydrogen production II	false	0	0	0	0	
|PWY-6759|	hydrogen production III	false	0	0	0	0	
|PWY-6767|	4,4'-diapolycopenedioate biosynthesis	false	11	1	0	0	
|PWY-6769|	rhamnogalacturonan type I degradation I	false	0	1	0	0	
|PWY-6771|	rhamnogalacturonan type I degradation II (bacteria)	false	0	0	0	0	
|PWY-6772|	hydrogen production V	false	0	1	0	0	
|PWY-6773|	1,3-&beta;-D-glucan biosynthesis	false	0	0	0	0	
|PWY-6778|	laminaribiose degradation	false	0	0	0	0	
|PWY-6780|	hydrogen production VI	false	0	0	0	0	
|PWY-6781|	chlorogenic acid degradation	false	0	0	0	0	
|PWY-6784|	cellulose and hemicellulose degradation (cellulolosome)	false	0	0	0	0	
|PWY-6785|	hydrogen production VIII	false	0	0	0	0	
|PWY-6787|	flavonoid biosynthesis (in equisetum)	false	20	2	0	0	
|PWY-6789|	(1,3)-&beta;-D-xylan degradation	false	0	0	0	0	
|PWY-6790|	L-arabinan degradation	false	0	2	0	0	
|PWY-6794|	adenosine 5'-phosphoramidate biosynthesis	false	0	1	0	0	
|PWY-6795|	diacylglyceryl-N,N,N-trimethylhomoserine biosynthesis	false	0	0	0	0	
|PWY-6805|	cellulose degradation I (cellulosome)	false	0	2	0	0	
|PWY-6806|	carotenoid cleavage	false	0	10	0	0	
|PWY-6808|	dTDP-D-forosamine biosynthesis	false	25	0	1	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-6813|	glucuronoarabinoxylan degradation	false	0	1	0	0	
|PWY-6815|	porphyran degradation	false	0	0	0	0	
|PWY-6816|	agarose degradation	false	0	0	0	0	
|PWY-6817|	&lambda;-carrageenan degradation	false	0	0	0	0	
|PWY-6818|	ornithine lipid biosynthesis	false	0	0	2	0	
|PWY-681|	dibenzothiophene desulfurization	false	0	0	0	0	
|PWY-6821|	&kappa;-carrageenan degradation	false	0	2	0	0	
|PWY-6822|	&iota;-carrageenan degradation	false	0	0	0	0	
|PWY-6823|	molybdenum cofactor biosynthesis	false	12	0	0	0	RXN0-308 
|PWY-6825|	phosphatidylcholine biosynthesis V	false	0	0	0	0	
|PWY-6826|	phosphatidylcholine biosynthesis VI	false	0	0	0	0	
|PWY-6827|	gellan degradation	false	0	0	0	0	
|PWY-6828|	linezolid resistance	true	100	0	0	0	RXN-12465 
|PWY-6831|	pyrrolnitrin biosynthesis	false	0	0	0	0	
|PWY-6832|	2-aminoethylphosphonate degradation II	false	0	0	1	0	
|PWY-6834|	spermidine biosynthesis III	false	0	0	1	0	
|PWY-6836|	santalene biosynthesis II	false	0	4	0	0	
|PWY-6839|	2-aminoethylphosphonate biosynthesis	false	0	0	1	0	
|PWY-6853|	ethene biosynthesis II (microbes)	false	25	0	0	0	RXN-14116 
|PWY-6854|	ethene biosynthesis III (microbes)	true	66	0	1	1	R15-RXN SUPEROX-DISMUT-RXN 
|PWY-6863|	pyruvate fermentation to hexanol (engineered)	false	0	0	0	0	
|PWY-6871|	3-methylbutanol biosynthesis (engineered)	false	66	0	0	0	3-ISOPROPYLMALISOM-RXN 2-ISOPROPYLMALATESYN-RXN RXN-8991 3-ISOPROPYLMALDEHYDROG-RXN 
|PWY-6873|	long chain fatty acid ester synthesis (engineered)	false	0	0	0	0	
|PWY-6876|	isopropanol biosynthesis (engineered)	false	0	0	0	0	
|PWY-6883|	pyruvate fermentation to butanol II (engineered)	false	14	0	0	0	RXN-161 
|PWY-6890|	4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis I	false	0	0	0	0	
|PWY-6891|	thiazole component of thiamine diphosphate biosynthesis II	false	25	0	0	0	RXN-12621 RXN0-308 
|PWY-6892|	thiazole component of thiamne diphosphate biosynthesis	false	28	0	0	0	RXN-14382 RXN0-308 
|PWY-6893|	thiamine diphosphate biosynthesis II (Bacillus)	false	0	0	0	0	
|PWY-6894|	thiamine diphosphate biosynthesis I (E. coli)	false	0	0	0	0	
|PWY-6896|	thiamine diphosphate salvage I	false	0	0	0	0	
|PWY-6898|	thiamine diphosphate salvage III	false	0	0	0	0	
|PWY-6899|	base-degraded thiamine salvage	false	0	0	1	0	
|PWY-6902|	chitin degradation II (Vibrio)	false	20	1	1	0	
|PWY-6906|	chitin derivatives degradation	false	50	1	0	0	PHOSACETYLGLUCOSAMINEMUT-RXN NAG6PDEACET-RXN GLUCOSAMINE-6-P-DEAMIN-RXN 
|PWY-6907|	thiamine diphosphate biosynthesis III (Staphylococcus)	false	33	0	0	0	RXNQT-4191 
|PWY-6909|	thiazole component of thiamne diphosphate biosynthesis III	false	0	2	0	0	
|PWY-6910|	hydroxymethylpyrimidine salvage	false	0	0	0	0	
|PWY-6915|	pentalenolactone biosynthesis	false	0	0	0	0	
|PWY-6919|	neopentalenoketolactone and pentalenate biosynthesis	false	0	0	0	0	
|PWY-6923|	ricinine degradation	false	0	1	0	0	
|PWY-6932|	selenate reduction	false	0	2	0	0	
|PWY-6938-1|	NADH repair (prokaryotes)	false	50	0	1	1	RXN0-6727 
|PWY-6941|	styrene degradation	false	33	0	0	0	PHENDEHYD-RXN 
|PWY-6942|	dTDP-D-desosamine biosynthesis	false	33	0	1	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-6943|	testosterone and androsterone degradation to androstendione	false	0	0	0	0	
|PWY-6944|	androstenedione degradation	false	8	2	0	0	
|PWY-6945|	cholesterol degradation to androstenedione I (cholesterol oxidase)	false	11	2	1	0	
|PWY-6946|	cholesterol degradation to androstenedione II (cholesterol dehydrogenase)	false	9	2	1	0	
|PWY-6948|	sitosterol degradation to androstenedione	false	0	10	0	0	
|PWY-6952|	glycerophosphodiester degradation	false	0	0	0	0	
|PWY-6953|	dTDP-3-acetamido-&alpha;-D-fucose biosynthesis	false	40	0	1	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-6955|	lincomycin A biosynthesis	false	12	3	0	0	
|PWY-6961|	L-ascorbate degradation II (bacterial, aerobic)	false	0	0	0	0	
|PWY-6964|	ammonia assimilation cycle II	false	50	0	0	0	GLUTAMINESYN-RXN 
|PWY-6965|	methylamine degradation II	false	33	0	0	0	GLUTAMATE--METHYLAMINE-LIGASE-RXN 
|PWY-6966|	methanol oxidation to formaldehyde I	false	0	0	0	0	
|PWY-6967|	methylamine degradation I	false	0	0	0	0	
|PWY-6968|	trimethylamine degradation	false	0	0	0	0	
|PWY-6969|	TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	false	46	1	2	0	CITSYN-RXN CITSYN-RXN ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN ISOCITDEH-RXN 
|PWY-6971|	oleandomycin biosynthesis	false	0	0	0	0	
|PWY-6972|	oleandomycin activation/inactivation	false	33	0	0	0	TRANS-RXN-220 
|PWY-6973|	dTDP-D-olivose, dTDP-D-oliose and dTDP-D-mycarose biosynthesis	false	25	0	3	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-6974|	dTDP-L-olivose biosynthesis	false	33	0	1	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-6976|	dTDP-L-mycarose biosynthesis	false	42	1	1	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-6978|	plastoquinol-9 biosynthesis II	false	0	2	0	0	
|PWY-6983|	threo-tetrahydrobiopterin biosynthesis	false	25	0	0	0	GTP-CYCLOHYDRO-I-RXN 
|PWY-6984|	lipoate salvage II	false	50	0	0	0	RXN-8654 RXN-13039 
|PWY-6986|	alginate degradation	false	16	1	0	0	
|PWY-6987|	lipoate biosynthesis and incorporation III (Bacillus)	false	0	0	1	0	
|PWY-6989|	(-)-camphor degradation	false	0	3	0	0	
|PWY-6991|	(-)-camphor biosynthesis	false	0	3	0	0	
|PWY-6992|	1,5-anhydrofructose degradation	false	40	0	1	0	MANNPISOM-RXN PGLUCISOM-RXN 
|PWY-6993|	nicotine degradation II (pyrrolidine pathway)	false	30	0	0	0	SUCCSEMIALDDEHYDROG-RXN RXN-13088 RXN-13089 
|PWY-6994|	L-pyrrolysine biosynthesis	false	0	2	0	0	
