# gapseq version: 1.2 0f03bf3
# Transporter sequence DB md5sum: b99a77e (2022-02-04)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|B0SMV3|3.A.3.1.5	3.A.3.1.5	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|B0SMV3|3.A.3.1.5	34.263	2.60e-144	450	84	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	16	882	transporter
gnl|TC-DB|B0SMV3|3.A.3.1.5	3.A.3.1.5	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|B0SMV3|3.A.3.1.5	34.263	2.60e-144	450	84	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	16	882	transporter
gnl|TC-DB|Q4H132|3.A.3.1.6	3.A.3.1.6	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q4H132|3.A.3.1.6	33.333	1.53e-121	389	77	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	16	747	transporter
gnl|TC-DB|Q4H132|3.A.3.1.6	3.A.3.1.6	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q4H132|3.A.3.1.6	33.333	1.53e-121	389	77	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	16	747	transporter
gnl|TC-DB|Q2U3D2|3.A.3.1.7	3.A.3.1.7	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q2U3D2|3.A.3.1.7	30.477	5.13e-102	337	86	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	20	824	transporter
gnl|TC-DB|Q2FLJ9|3.A.3.1.8	3.A.3.1.8	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q2FLJ9|3.A.3.1.8	34.365	3.99e-165	501	96	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	3	863	transporter
gnl|TC-DB|Q2FLJ9|3.A.3.1.8	3.A.3.1.8	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q2FLJ9|3.A.3.1.8	34.365	3.99e-165	501	96	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	3	863	transporter
gnl|TC-DB|B3SI05|3.A.3.1.9	3.A.3.1.9	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|B3SI05|3.A.3.1.9	30.277	3.64e-93	307	80	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	100	747	transporter
gnl|TC-DB|Q9LF79|3.A.3.2.10	3.A.3.2.10	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q9LF79|3.A.3.2.10	32.009	1.20e-122	393	82	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	32	879	transporter
gnl|TC-DB|Q37145|3.A.3.2.11	3.A.3.2.11	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q37145|3.A.3.2.11	30.989	8.51e-107	349	86	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	12	866	transporter
gnl|TC-DB|O81108|3.A.3.2.12	3.A.3.2.12	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|O81108|3.A.3.2.12	30.921	4.23e-106	347	88	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	3	866	transporter
gnl|TC-DB|P92939|3.A.3.2.13	3.A.3.2.13	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|P92939|3.A.3.2.13	35.231	2.81e-157	484	96	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	6	881	transporter
gnl|TC-DB|P92939|3.A.3.2.13	3.A.3.2.13	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|P92939|3.A.3.2.13	35.231	2.81e-157	484	96	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	6	881	transporter
gnl|TC-DB|Q9LU41|3.A.3.2.14	3.A.3.2.14	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q9LU41|3.A.3.2.14	31.360	1.21e-118	383	83	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	10	865	transporter
gnl|TC-DB|Q9XTG4|3.A.3.2.16	3.A.3.2.16	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q9XTG4|3.A.3.2.16	32.350	3.19e-154	472	98	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	7	888	transporter
gnl|TC-DB|Q9XTG4|3.A.3.2.16	3.A.3.2.16	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9XTG4|3.A.3.2.16	32.350	3.19e-154	472	98	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	7	888	transporter
gnl|TC-DB|P54678|3.A.3.2.17	3.A.3.2.17	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|P54678|3.A.3.2.17	30.230	2.89e-107	353	80	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	27	866	transporter
gnl|TC-DB|Q9SY55|3.A.3.2.19	3.A.3.2.19	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q9SY55|3.A.3.2.19	34.356	1.40e-158	486	98	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	6	886	transporter
gnl|TC-DB|Q9SY55|3.A.3.2.19	3.A.3.2.19	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9SY55|3.A.3.2.19	34.356	1.40e-158	486	98	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	6	886	transporter
gnl|TC-DB|Q97JK5|3.A.3.2.20	3.A.3.2.20	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q97JK5|3.A.3.2.20	21.963	1.12e-62	223	95	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	17	856	transporter
gnl|TC-DB|A9BJX0|3.A.3.2.21	3.A.3.2.21	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|A9BJX0|3.A.3.2.21	50.342	0.0	803	97	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	23	881	transporter
gnl|TC-DB|Q5M0A4|3.A.3.2.22	3.A.3.2.22	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q5M0A4|3.A.3.2.22	28.443	3.39e-93	309	97	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	24	863	transporter
gnl|TC-DB|A6URW9|3.A.3.2.23	3.A.3.2.23	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|A6URW9|3.A.3.2.23	33.221	6.06e-134	417	99	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	5	888	transporter
gnl|TC-DB|O66938|3.A.3.2.24	3.A.3.2.24	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|O66938|3.A.3.2.24	33.884	2.83e-138	428	95	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	22	863	transporter
gnl|TC-DB|A7IUR5|3.A.3.2.26	3.A.3.2.26	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|A7IUR5|3.A.3.2.26	28.784	5.05e-93	308	94	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	24	866	transporter
gnl|TC-DB|A7IUR5|3.A.3.2.26	3.A.3.2.26	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|A7IUR5|3.A.3.2.26	28.784	5.05e-93	308	94	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	24	866	transporter
gnl|TC-DB|Q04JJ5|3.A.3.2.28	3.A.3.2.28	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q04JJ5|3.A.3.2.28	59.910	0.0	990	98	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	3	882	transporter
gnl|TC-DB|Q04JJ5|3.A.3.2.28	3.A.3.2.28	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q04JJ5|3.A.3.2.28	59.910	0.0	990	98	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	3	882	transporter
gnl|TC-DB|D5C355|3.A.3.2.29	3.A.3.2.29	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|D5C355|3.A.3.2.29	41.512	0.0	612	82	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	6	885	transporter
gnl|TC-DB|P13586|3.A.3.2.3	3.A.3.2.3	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|P13586|3.A.3.2.3	36.009	9.82e-175	527	96	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	4	888	transporter
gnl|TC-DB|P13586|3.A.3.2.3	3.A.3.2.3	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|P13586|3.A.3.2.3	36.009	9.82e-175	527	96	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	4	888	transporter
gnl|TC-DB|P13586|3.A.3.2.3	3.A.3.2.3	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|P13586|3.A.3.2.3	36.009	9.82e-175	527	96	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	4	888	transporter
gnl|TC-DB|I6TXB9|3.A.3.2.30	3.A.3.2.30	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|I6TXB9|3.A.3.2.30	27.510	8.98e-88	299	85	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	10	866	transporter
gnl|TC-DB|Q49LV5|3.A.3.2.32	3.A.3.2.32	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q49LV5|3.A.3.2.32	35.354	1.14e-159	489	96	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	14	888	transporter
gnl|TC-DB|O59868|3.A.3.2.34	3.A.3.2.34	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|O59868|3.A.3.2.34	35.339	1.17e-167	507	98	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	1	882	transporter
gnl|TC-DB|Q5IH90|3.A.3.2.36	3.A.3.2.36	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q5IH90|3.A.3.2.36	36.166	3.79e-168	514	92	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	4	863	transporter
gnl|TC-DB|O76974|3.A.3.2.37	3.A.3.2.37	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|O76974|3.A.3.2.37	34.562	1.52e-155	479	96	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	19	881	transporter
gnl|TC-DB|Q6RXX1|3.A.3.2.39	3.A.3.2.39	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q6RXX1|3.A.3.2.39	28.229	1.67e-101	336	89	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	12	866	transporter
gnl|TC-DB|GAT39076.1|3.A.3.2.46	3.A.3.2.4	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|GAT39076.1|3.A.3.2.46	43.103	0.0	656	98	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	23	882	transporter
gnl|TC-DB|GAT39076.1|3.A.3.2.46	3.A.3.2.4	magnesium	EX_cpd00254_e0	rxn08924,rxn10571	gnl|TC-DB|GAT39076.1|3.A.3.2.46	43.103	0.0	656	98	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	23	882	transporter
gnl|TC-DB|GAT39076.1|3.A.3.2.46	3.A.3.2.4	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|GAT39076.1|3.A.3.2.46	43.103	0.0	656	98	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	23	882	transporter
gnl|TC-DB|GAT39076.1|3.A.3.2.46	3.A.3.2.4	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|GAT39076.1|3.A.3.2.46	43.103	0.0	656	98	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	23	882	transporter
gnl|TC-DB|A8R5V4|3.A.3.2.41	3.A.3.2.41	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|A8R5V4|3.A.3.2.41	36.532	0.0	546	99	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	3	888	transporter
gnl|TC-DB|Q9LY77|3.A.3.2.42	3.A.3.2.42	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q9LY77|3.A.3.2.42	30.923	8.50e-113	366	85	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	10	859	transporter
gnl|TC-DB|P04191|3.A.3.2.43	3.A.3.2.43	magnesium	EX_cpd00254_e0	rxn08924,rxn10571	gnl|TC-DB|P04191|3.A.3.2.43	36.117	1.57e-159	489	98	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	6	881	transporter
gnl|TC-DB|P04191|3.A.3.2.43	3.A.3.2.43	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P04191|3.A.3.2.43	36.117	1.57e-159	489	98	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	6	881	transporter
gnl|TC-DB|GAT39076.1|3.A.3.2.46	3.A.3.2.46	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|GAT39076.1|3.A.3.2.46	43.103	0.0	656	98	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	23	882	transporter
gnl|TC-DB|AWW24964.1|3.A.3.2.48	3.A.3.2.48	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|AWW24964.1|3.A.3.2.48	35.743	3.84e-160	491	96	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	14	881	transporter
gnl|TC-DB|P98194|3.A.3.2.5	3.A.3.2.5	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|P98194|3.A.3.2.5	33.891	5.15e-154	472	94	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	19	885	transporter
gnl|TC-DB|P98194|3.A.3.2.5	3.A.3.2.5	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|P98194|3.A.3.2.5	33.891	5.15e-154	472	94	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	19	885	transporter
gnl|TC-DB|Q830Z1|3.A.3.25.3	3.A.3.25.3	Cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q830Z1|3.A.3.25.3	47.236	0.0	533	99	WP_003623355.1 heavy metal translocating P-type ATPase [Lactobacillus delbrueckii]	1	593	transporter
gnl|TC-DB|A0LQU2|3.A.3.25.4	3.A.3.25.4	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|A0LQU2|3.A.3.25.4	34.727	4.20e-103	326	78	WP_003623355.1 heavy metal translocating P-type ATPase [Lactobacillus delbrueckii]	1	592	transporter
gnl|TC-DB|A0LQU2|3.A.3.25.4	3.A.3.25.4	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|A0LQU2|3.A.3.25.4	34.727	4.20e-103	326	78	WP_003623355.1 heavy metal translocating P-type ATPase [Lactobacillus delbrueckii]	1	592	transporter
gnl|TC-DB|Q9UUX9|3.A.3.2.6	3.A.3.2.6	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q9UUX9|3.A.3.2.6	34.914	2.61e-151	468	89	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	22	856	transporter
gnl|TC-DB|Q9UUX9|3.A.3.2.6	3.A.3.2.6	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9UUX9|3.A.3.2.6	34.914	2.61e-151	468	89	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	22	856	transporter
gnl|TC-DB|P16615|3.A.3.2.7	3.A.3.2.7	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|P16615|3.A.3.2.7	35.657	1.05e-158	488	94	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	6	881	transporter
gnl|TC-DB|Q5GCB0|3.A.3.27.4	3.A.3.27.4	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q5GCB0|3.A.3.27.4	30.115	7.64e-68	234	75	WP_041806788.1 heavy metal translocating P-type ATPase [Lactobacillus delbrueckii]	130	735	transporter
gnl|TC-DB|Q9I3G8|3.A.3.27.5	3.A.3.27.5	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9I3G8|3.A.3.27.5	30.745	1.86e-88	291	75	WP_041806788.1 heavy metal translocating P-type ATPase [Lactobacillus delbrueckii]	99	738	transporter
gnl|TC-DB|O75185|3.A.3.2.9	3.A.3.2.9	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|O75185|3.A.3.2.9	33.594	1.05e-145	451	91	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	17	881	transporter
gnl|TC-DB|O75185|3.A.3.2.9	3.A.3.2.9	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|O75185|3.A.3.2.9	33.594	1.05e-145	451	91	WP_011543657.1 calcium-translocating P-type ATPase, PMCA-type [Lactobacillus delbrueckii]	17	881	transporter
gnl|TC-DB|P11718|3.A.3.3.2	3.A.3.3.2	magnesium	EX_cpd00254_e0	rxn08924,rxn10571	gnl|TC-DB|P11718|3.A.3.3.2	26.797	5.75e-68	238	78	WP_003623922.1 HAD-IC family P-type ATPase [Lactobacillus delbrueckii]	4	698	transporter
gnl|TC-DB|P11718|3.A.3.3.2	3.A.3.3.2	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P11718|3.A.3.3.2	26.797	5.75e-68	238	78	WP_003623922.1 HAD-IC family P-type ATPase [Lactobacillus delbrueckii]	4	698	transporter
gnl|TC-DB|Q8REB9|3.A.3.32.4	3.A.3.32.4	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q8REB9|3.A.3.32.4	26.893	3.76e-62	218	84	WP_041806788.1 heavy metal translocating P-type ATPase [Lactobacillus delbrueckii]	109	743	transporter
gnl|TC-DB|Q9X6G0|3.A.3.3.3	3.A.3.3.3	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q9X6G0|3.A.3.3.3	50.922	0.0	686	93	WP_003623922.1 HAD-IC family P-type ATPase [Lactobacillus delbrueckii]	3	698	transporter
gnl|TC-DB|Q9X6G0|3.A.3.3.3	3.A.3.3.3	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9X6G0|3.A.3.3.3	50.922	0.0	686	93	WP_003623922.1 HAD-IC family P-type ATPase [Lactobacillus delbrueckii]	3	698	transporter
gnl|TC-DB|P36640|3.A.3.4.1	3.A.3.4.1	magnesium	EX_cpd00254_e0	rxn08924,rxn10571	gnl|TC-DB|P36640|3.A.3.4.1	42.921	0.0	710	96	WP_011543619.1 magnesium-translocating P-type ATPase [Lactobacillus delbrueckii]	2	891	transporter
gnl|TC-DB|P36640|3.A.3.4.1	3.A.3.4.1	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|P36640|3.A.3.4.1	42.921	0.0	710	96	WP_011543619.1 magnesium-translocating P-type ATPase [Lactobacillus delbrueckii]	2	891	transporter
gnl|TC-DB|Q72RN5|3.A.3.4.2	3.A.3.4.2	magnesium	EX_cpd00254_e0	rxn08924,rxn10571	gnl|TC-DB|Q72RN5|3.A.3.4.2	34.522	4.23e-161	488	97	WP_011543619.1 magnesium-translocating P-type ATPase [Lactobacillus delbrueckii]	27	890	transporter
gnl|TC-DB|I4G6G7|3.A.3.4.5	3.A.3.4.5	magnesium	EX_cpd00254_e0	rxn08924,rxn10571	gnl|TC-DB|I4G6G7|3.A.3.4.5	43.075	0.0	706	97	WP_011543619.1 magnesium-translocating P-type ATPase [Lactobacillus delbrueckii]	2	894	transporter
gnl|TC-DB|Q8VPE6|3.A.3.5.16	3.A.3.5.1	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q8VPE6|3.A.3.5.16	46.730	0.0	609	99	WP_041806788.1 heavy metal translocating P-type ATPase [Lactobacillus delbrueckii]	18	737	transporter
gnl|TC-DB|Q8VPE6|3.A.3.5.16	3.A.3.5.1	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q8VPE6|3.A.3.5.16	46.730	0.0	609	99	WP_041806788.1 heavy metal translocating P-type ATPase [Lactobacillus delbrueckii]	18	737	transporter
gnl|TC-DB|Q8VPE6|3.A.3.5.16	3.A.3.5.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8VPE6|3.A.3.5.16	46.730	0.0	609	99	WP_041806788.1 heavy metal translocating P-type ATPase [Lactobacillus delbrueckii]	18	737	transporter
gnl|TC-DB|Q8VPE6|3.A.3.5.16	3.A.3.5.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8VPE6|3.A.3.5.16	46.730	0.0	609	99	WP_041806788.1 heavy metal translocating P-type ATPase [Lactobacillus delbrueckii]	18	737	transporter
gnl|TC-DB|Q8VPE6|3.A.3.5.16	3.A.3.5.1	lead	EX_cpd04097_e0	rxn10344	gnl|TC-DB|Q8VPE6|3.A.3.5.16	46.730	0.0	609	99	WP_041806788.1 heavy metal translocating P-type ATPase [Lactobacillus delbrueckii]	18	737	transporter
gnl|TC-DB|O30085|3.A.3.5.10	3.A.3.5.10	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|O30085|3.A.3.5.10	42.934	0.0	564	99	WP_041806788.1 heavy metal translocating P-type ATPase [Lactobacillus delbrueckii]	1	734	transporter
